SIREN;Dénomination;SIRET;Code APE;Procédures collectives (type);Procédures collectives (date);Code postal;Date de création;Tranche effectifs;Capital souscrit non appelé (I) (AA) 2016 (€);TOTAL (II) (net) (BJNET) 2016 (€);Matières premières, approvisionnements (net) (BLNET) 2016 (€);En cours de production de biens (net) (BNNET) 2016 (€);En cours de production de services (net) (BPNET) 2016 (€);Produits intermédiaires et finis (net) (BRNET) 2016 (€);Marchandises (net) (BTNET) 2016 (€);Avances et acomptes versés sur commandes (net) (BVNET) 2016 (€);Clients et comptes rattachés (3) (net) (BXNET) 2016 (€);Autres créances (3) (net) (BZNET) 2016 (€);Capital souscrit et appelé, non versé (net) (CBNET) 2016 (€);Valeurs mobilières de placement (net) (CDNET) 2016 (€);Disponibilités (net) (CFNET) 2016 (€);Charges constatées d'avance (3) (net) (CHNET) 2016 (€);TOTAL (III) (net) (CJNET) 2016 (€);Primes de remboursement des obligations (CM) 2016 (€);Ecarts de conversion actif (CN) 2016 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2016 (€);Capital social ou individuel (1) (DA) 2016 (€);Report à nouveau (DH) 2016 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2016 (€);TOTAL (I) (DL) 2016 (€);TOTAL(II) (DO) 2016 (€);TOTAL (III) (DR) 2016 (€);Autres emprunts obligataires (DT) 2016 (€);Emprunts obligataires convertibles (DS) 2016 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2016 (€);Emprunts et dettes financières divers (DV) 2016 (€);Avances et acomptes reçus sur commandes en cours (DW) 2016 (€);Dettes fournisseurs et comptes rattachés (DX) 2016 (€);Dettes fiscales et sociales (DY) 2016 (€);Dettes sur immobilisations et comptes rattachés (DZ) 2016 (€);Autres dettes (EA) 2016 (€);dont comptes courants d'associés de l'exercice N (EA2) 2016 (€);Produits constatés d'avance (EB) 2016 (€);TOTAL (IV) (EC) 2016 (€);TOTAL GENERAL (I à V) (EE) 2016 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2016 (€);Chiffre d'affaires net (France) (FJ) 2016 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2016 (€);Chiffre d'affaires net (Total) (FL) 2016 (€);Subventions d'exploitation (FO) 2016 (€);Reprises sur amortissements et provisions, transferts de charges (9) (FP) 2016 (€);Total des produits d'exploitation (2) (I) (FR) 2016 (€);Achats de marchandises (y compris droits de douane) (FS) 2016 (€);Variation de stock (marchandises) (FT) 2016 (€);Achats de matières premières et autres approvisionnements (y compris droits de douane) (FU) 2016 (€);Variation de stock (matières premières et approvisionnements) (FV) 2016 (€);Autres achats et charges externes (3) (6 bis) (FW) 2016 (€);Impôts, taxes et versements assimilés (FX) 2016 (€);Salaires et traitements (FY) 2016 (€);Charges sociales (10) (FZ) 2016 (€);Dotations d'exploitation sur immobilisations (dotations aux amortissements) (GA) 2016 (€);Dotations d'exploitation sur immobilisations (dotations aux provisions) (GB) 2016 (€);Dotations d'exploitation sur actif circulant (dotations aux provisions) (GC) 2016 (€);Dotations d'exploitation pour risques et charges (dotations aux provisions) (GD) 2016 (€);Autres charges (12) (GE) 2016 (€);Total des charges d'exploitation (4) (II) (GF) 2016 (€);1 - RESULTAT D'EXPLOITATION (I - II) (GG) 2016 (€);Total des produits financiers (V) (GP) 2016 (€);Intérêts et charges assimilées (GR) 2016 (€);Total des charges financières (VI) (GU) 2016 (€);Dotations financières aux amortissements et provisions (GQ) 2016 (€);Reprises sur provisions & transferts de charges (GM) 2016 (€);Total des produits exceptionnels (VII) (HD) 2016 (€);Reprises sur provisions & transferts de charges (HC) 2016 (€);Dotations exceptionnelles aux amortissements et provisions (6 ter) (HG) 2016 (€);Total des charges exceptionnelles (VIII) (HH) 2016 (€);4 - RESULTAT EXCEPTIONNEL (VII - VIII) (HI) 2016 (€);5 - BENEFICE OU PERTE (Total des produits - total des charges) (HN) 2016 (€);Participation des salariés aux résultats de l'entreprise (HJ) 2016 (€);Impôts sur les bénéfices (HK) 2016 (€);Clients douteux ou litigieux - Montant brut (VA) 2016 (€);Sécurité sociale et autres organismes sociaux - Montant brut (8D) 2016 (€);Impôts sur les bénéfices - Montant brut (8E) 2016 (€);T.V.A. - Montant brut (VW) 2016 (€);Emprunts remboursés en cours d’exercice (VK) 2016 (€);Emprunts souscrits en cours d’exercice - à 1 an au plus (VJ2) 2016 (€);Emprunts souscrits en cours d’exercice - à plus d'un an et 5 ans au plus (VJ3) 2016 (€);Emprunts souscrits en cours d’exercice - à plus de 5 ans (VJ4) 2016 (€);Effets portés à l’escompte et non échus (YS) 2016 (€);Sous‐traitance (YT) 2016 (€);Effectif moyen du personnel (YP) 2016;Ecarts de conversion passif (V) (ED) 2016 (€);Production stockée (FM) 2016 (€);Production immobilisée (FN) 2016 (€);(3) Dont Crédit-bail mobilier (HP) 2016 (€);(3) Dont Crédit-bail immobilier (HQ) 2016 (€);3 - RESULTAT COURANT AVANT IMPOTS (I - II + III - IV + V - VI) (GW) 2016 (€);Ville;Nombre de mois de l'exercice comptable 2016;Notation NOTA-PME 2016;Catégorie juridique (Niveau II)
353102932;EUROLOCATIQUE;35310293200020;6619B;;;75002;02/01/1990;De 10 à 19 salariés;0;2921637;0;0;0;0;1339830;0;1806521;802858;0;0;1097646;15837;4259835;0;0;7181472;1035000;1005364;462396;2655795;0;0;0;0;0;472995;0;0;0;0;0;0;32538;4525678;7181472;0;0;0;22168839;0;0;23154162;0;-1339830;0;0;1200276;32343;346041;135941;347574;0;0;0;0;22701085;453078;192928;0;9839;0;0;10532;0;0;14488;0;462396;0;135375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PARIS 2;12;8,5;Société par actions simplifiée
391279130;GROUPEMENT DES METIERS DU BOIS;39127913000028;4673A;;;49120;01/06/1993;De 100 à 199 salariés;0;7607122;0;0;0;0;4629647;87059;4169319;156584;0;0;1505006;19632;10567247;0;0;18174370;2918944;0;1859217;8604452;0;942708;0;0;4630428;251848;93140;2628552;910404;33099;79738;0;0;8627209;18174369;0;47891241;0;47891241;0;819546;48734102;39916317;-210930;24586;0;1350718;103613;2528991;976341;692486;0;657877;557208;233;46597440;2136662;633016;852876;854008;1132;7210;37492;5782;0;92922;-55430;1859217;0;1981;386290;248042;1981;244329;940491;0;0;0;0;0;86;0;0;0;0;0;1916625;CHEMILLE-EN-ANJOU;12;5,7;Société anonyme à conseil d'administration
329224562;LA COMPAGNIE DE FORMATION;32922456200630;8559B;;;92300;10/05/1984;De 250 à 499 salariés;0;5564628;86026;0;0;0;20251;198610;10686148;1274745;0;271190;1400603;996237;14933810;0;0;20498437;1000000;-2962831;-2452679;-4415510;0;908730;0;0;1286546;3725570;102910;6586777;3801567;92480;23211;0;8386156;24005217;20498437;0;34555177;0;34555177;15085;732315;36351810;131339;0;115094;-14446;14462800;2822084;13786264;5884274;544080;0;540903;0;824515;39096907;-2745098;655498;224067;224387;0;0;578597;561902;355942;749586;-170989;-2452679;0;-32296;1887532;1028932;0;1369279;0;0;0;0;0;0;362;0;0;0;0;0;-2313987;LEVALLOIS-PERRET;12;3,1;Société par actions simplifiée
507679025;SNOWLEADER;50767902500076;4791A;;;74370;01/09/2008;De 50 à 99 salariés;0;2530684;12093;0;0;0;2429407;3586;338299;420871;0;0;636730;210717;4051702;0;0;6582386;746670;-1761452;-256303;1983495;0;0;0;0;2762788;27;34741;1253086;182236;296989;69024;0;0;4598891;6582386;737805;0;0;12406808;0;64416;12542728;8892782;-515460;62629;-172;2548995;31912;945666;267692;385981;0;5000;0;18406;12643429;-100702;31778;81698;83961;0;0;36053;0;0;143702;-107649;-256303;0;-4232;0;0;0;0;488781;0;0;0;0;0;0;0;0;70875;1398;0;-152885;EPAGNY METZ-TESSY;12;;Société par actions simplifiée
324045756;PURE FISHING EUROPE / MITCHELL;32404575600073;4764Z;;;38920;06/03/1982;De 10 à 19 salariés;0;676518;0;0;0;0;81959;0;8752768;13439220;0;0;463132;9785;22746864;0;0;23425277;4032277;0;2288513;20616805;0;294738;0;0;0;9405;0;1086860;962883;0;382551;0;72036;2513734;23425277;0;11652688;21354186;33006874;0;572062;33578936;21172240;-8035;22302;0;6014062;183479;2296829;992547;175226;0;0;17091;333250;31198991;2379945;151444;137125;197515;0;0;626016;587375;41508;43032;582984;2288513;21296;607049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2333875;CROLLES;12;6,7;Société par actions simplifiée
438712309;GRUPO ANTOLIN CAMBRAI;43871230900030;2932Z;;;59554;19/07/2001;De 200 à 249 salariés;0;17819800;5622797;31426486;0;1474605;161221;0;32295460;4016429;0;0;406;103648;75101055;0;0;92920855;42500000;-1;-20946084;21553914;0;858402;0;0;3205;22762756;0;19822490;3899986;0;54025;0;23966073;70508538;92920855;0;47507005;33242705;80749710;0;913025;72574508;1415578;-532832;37493308;-10121815;41915785;1188016;8907772;4026646;2624356;2295091;1205772;188183;17263;90623127;-18048619;42322;2276473;2319145;0;0;665155;0;0;1702610;-1037454;-20946084;0;-416812;0;1012342;0;1303272;0;0;0;0;0;0;0;0;-8987895;0;0;863564;-20325441;RAILLENCOURT-SAINTE-OLLE;12;2,1;Société par actions simplifiée
778116186;CORENSO FRANCE;77811618600033;1712Z;;;33660;01/01/1957;De 50 à 99 salariés;0;9640905;1858567;0;0;1731032;0;90167;5716946;838583;0;0;83594;37345;10356235;0;5912;20003053;2954000;0;-898546;10813096;0;952359;0;0;220807;150992;1883;5398818;1548914;0;669875;0;234427;8225718;20003053;0;7016205;23690465;30706670;10078;451429;31436623;0;0;15740620;-198889;9881874;615547;3201798;1604843;606292;0;445232;89648;0;31986968;-550344;160433;106591;436265;5966;25911;143211;138136;153085;154476;-11264;-898546;-391;61495;43730;648911;0;37227;41174;0;0;0;0;0;0;11879;268373;0;0;0;-826177;GOURS;12;3,6;Société par actions simplifiée
301506754;THEVENOD SA;30150675400029;4511Z;;;39570;01/01/1973;De 50 à 99 salariés;0;1290325;0;0;0;0;6420358;229257;814743;564558;0;0;514646;34374;8577937;0;0;9868261;150000;0;515710;2885631;0;0;0;0;920889;390000;0;3390376;517226;0;1279651;0;484488;6982630;9868261;518331;33552780;127744;33680524;0;99444;33779968;30079986;-1257545;7977;0;1673385;187429;1485347;537866;238705;0;114758;0;2346;33070254;709714;2138;29205;29205;0;0;59456;0;0;22577;36879;515710;0;203816;81075;163402;0;43908;60000;0;0;0;0;137277;45;0;0;0;0;119419;682647;PERRIGNY;12;4,8;Société par actions simplifiée
789947306;BIO-RAD SERVICES FRANCE;78994730600013;7219Z;;;92430;07/12/2012;De 200 à 249 salariés;0;428;0;0;0;0;0;0;0;0;0;0;34117;0;34117;0;0;34545;30283;0;-5337;29745;0;0;0;0;0;0;0;4800;0;0;0;0;0;4800;34545;0;0;0;0;0;0;0;0;0;0;0;5234;103;0;0;0;0;0;0;0;5337;-5337;0;0;0;0;0;0;0;0;0;0;-5337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-5337;MARNES-LA-COQUETTE;12;6,4;Société par actions simplifiée
353187859;SAS SARREMEJEAN;35318785900015;4673A;;;32100;01/01/1990;De 100 à 199 salariés;0;6390050;0;0;0;0;5605670;0;4163624;1614991;0;0;415765;110798;11910847;0;0;18300898;130000;0;100185;9782660;0;0;0;0;2838028;0;45816;4258658;1360510;0;15226;0;0;8518238;18300898;9092;0;0;30491683;0;664085;31164277;19171780;-548900;137515;10221;4994558;454472;4356341;1592434;490134;0;156054;0;113314;30927922;236355;2221;33634;33634;0;0;206983;45692;70479;403214;-196231;100185;0;-91475;462393;535864;0;420798;656157;0;0;0;0;0;0;0;0;6999;0;0;204942;CONDOM;12;4,1;Société par actions simplifiée
435880505;UCC COFFEE FRANCE;43588050500050;1083Z;;;26000;01/01/1958;De 100 à 199 salariés;0;12780626;4966734;263276;0;2542565;615518;0;7459854;817397;0;0;1162743;1130043;18958134;0;0;31738761;300075;-17284259;63607;-16751890;0;315208;0;0;1201;27679771;211243;16690823;871648;2058615;410483;0;251656;48175443;31738761;1201;33191378;5620435;38811813;0;209335;39493526;884683;73123;24248917;-666994;8021700;343038;3096887;1156408;1135717;0;86913;10775;38950;38430122;1063404;23510;525799;525799;0;0;103649;85282;0;601157;-497507;63607;0;0;0;0;0;0;731687;0;0;0;0;0;0;0;470348;0;0;0;561115;VALENCE;12;3,1;Société par actions simplifiée
314844069;LABORATOIRES DES PRODUITS HYODALL;31484406900026;2391Z;;;59980;01/01/1979;De 100 à 199 salariés;0;11983642;4120434;0;0;835438;0;0;8745383;837793;0;0;117528;15533;14672109;0;0;26655750;1758399;0;548352;16820861;0;50000;0;0;18381;4211588;0;3644251;1880701;0;29968;0;0;9784889;26655750;18381;34483878;1514866;35998743;0;578549;36862541;36180;0;22583865;-874946;7003971;379910;4376628;1718779;980194;0;167917;0;-332;36372166;490375;253681;8814;176760;0;0;28214;0;0;156985;-128771;548352;0;-109826;0;0;0;0;0;0;0;0;0;0;0;0;281230;0;0;0;567297;BERTRY;12;4,5;Société par actions simplifiée
405319245;VALUE RETAIL MANAGEMENT FRANCE;40531924500040;6832A;;;77700;15/04/1996;De 50 à 99 salariés;0;93225;0;0;0;0;0;1696;36496;5846008;0;0;691201;60269;6635670;0;0;6728894;7625;2018881;420543;2447811;0;0;0;0;0;0;0;309286;2556973;0;1409449;0;0;4275708;6728894;0;28498840;0;28498840;1500;0;28500350;0;0;0;0;20756783;321454;4688968;2130774;18222;0;0;0;438;27916639;583711;383528;0;365964;0;10245;610;0;0;211;399;420543;0;181132;0;699093;0;1306649;0;0;0;0;0;0;0;5376;0;0;0;0;601275;SERRIS;12;5,7;Société à responsabilité limitée (SARL)
379028178;ANDRE CHENUE SA;37902817800067;5229B;;;75008;03/07/1990;De 100 à 199 salariés;0;3144548;65884;0;0;0;0;91469;7343842;1323286;0;0;3417665;74162;12316309;0;34773;15495631;614100;942576;1135892;4103342;0;506543;0;0;518113;420661;477509;6625883;1765049;0;842702;0;225245;10875165;15495631;0;26135115;6683164;32818279;0;110756;32929835;13811;0;1352507;-10294;21991278;719960;4504742;2133951;215122;0;229420;42355;1033;31193889;1735945;151502;25484;112084;41772;59688;66763;0;0;34061;32702;1135892;191282;480891;0;722393;0;236841;53670;0;0;0;0;0;0;10580;0;0;0;0;1775363;PARIS 8;12;6,2;Société anonyme à conseil d'administration
519938740;DISTRIMEX;51993874000056;4646Z;;;22120;01/01/2010;De 10 à 19 salariés;0;1443014;0;0;0;0;8782471;0;5035048;2168990;0;0;176244;44335;16207088;0;0;17650102;1854000;856789;-39317;2716566;0;702907;0;0;440795;8950266;0;4359151;124111;0;356306;0;0;14230629;17650102;440795;26550;19344911;19371461;0;111940;19483621;14406224;997805;27339;0;2606484;45902;434620;159113;35409;0;26587;0;794;18740278;743344;80177;159006;159006;0;0;113903;0;706271;817736;-703833;-39317;0;0;690021;64858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;664515;HILLION;12;4,1;Société par actions simplifiée
612016923;COBHAM FRANCE / COBHAM SLIPRINGS - COBHAM AVIONICS;61201692300015;2651A;;;92350;01/01/1900;De 100 à 199 salariés;0;2840403;1931855;1681668;0;1180979;0;0;4838613;26154496;0;0;16644656;167891;52600621;0;1461;55442486;4200000;29148738;10250060;44569614;18675;1209415;0;0;0;2433090;1637683;1663233;3498327;0;128639;0;283807;9644780;55442486;0;0;0;30540628;0;770965;31440607;0;0;5130993;166350;5627383;582778;5137046;2686956;207730;0;605235;107611;1536;20253621;11186986;3478237;-17;325988;-92;19903;56868;0;140000;180222;180222;10250060;565611;3400210;10231;1343505;33593;109914;0;0;0;0;0;0;0;0;128346;0;0;0;14339235;LE PLESSIS-ROBINSON;12;9,2;Société par actions simplifiée
